changed,reason,original,corrected,best_candidate,confidence,edit_distance,sequence_similarity,edit_similarity,phonetic_light_similarity,frequency,context_score,repeat_bonus,margin,candidate_count,row_index,sample_id,whisper_raw,character_corrected
False,rejected_low_confidence,tree,tree,three,0.7861006865592578,1.0,0.8888888888888888,0.8,0.8500000000000001,59.0,1.0,0.0,0.7861006865592578,1.0,2188,torgo_006760,tree,tree
False,no_candidate,partially,partially,,0.0,,,,,,,,,,2190,torgo_006762,the islands are partially populated,the islands are partially populated
False,rejected_low_confidence,poly,poly,pole,0.6704434423117311,1.0,0.75,0.75,0.7666666666666667,4.0,0.5,0.0,0.6704434423117311,1.0,2191,torgo_006763,poly the vigorous was cold iron in many years,poly the vigorous was cold iron in many years
False,no_candidate,vigorous,vigorous,,0.0,,,,,,,,,,2191,torgo_006763,poly the vigorous was cold iron in many years,poly the vigorous was cold iron in many years
False,no_candidate,iron,iron,,0.0,,,,,,,,,,2191,torgo_006763,poly the vigorous was cold iron in many years,poly the vigorous was cold iron in many years
False,no_candidate,knewbredsxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,knewbredsxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,0.0,,,,,,,,,,2194,torgo_006766,knewbredsxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,knewbredsxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
False,rejected_low_confidence,sear,sear,shear,0.769122335512178,1.0,0.8888888888888888,0.8,0.8500000000000001,13.0,1.0,0.0,0.04348364062750765,11.0,2197,torgo_006769,sear,sear
False,rejected_low_confidence,suites,suites,suit,0.6897443957139873,2.0,0.8,0.6666666666666667,0.8,44.0,1.0,0.0,0.06715091106105575,3.0,2198,torgo_006770,suites,suites
False,no_candidate,jarrexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,jarrexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,0.0,,,,,,,,,,2201,torgo_006773,jarrexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,jarrexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
False,no_candidate,aroarous,aroarous,,0.0,,,,,,,,,,2203,torgo_006775,are your grey eyes aroarous and nancy,are your grey eyes aroarous and nancy
False,no_candidate,nancy,nancy,,0.0,,,,,,,,,,2203,torgo_006775,are your grey eyes aroarous and nancy,are your grey eyes aroarous and nancy
False,rejected_low_confidence,tree,tree,three,0.7861006865592578,1.0,0.8888888888888888,0.8,0.8500000000000001,59.0,1.0,0.0,0.7861006865592578,1.0,2206,torgo_006778,tree,tree
False,rejected_low_confidence,shard,shard,hard,0.7575692574771775,1.0,0.8888888888888888,0.8,0.8928571428571428,19.0,0.5,0.0,0.010895872682674557,2.0,2209,torgo_006781,shard,shard
False,no_candidate,rogg,rogg,,0.0,,,,,,,,,,2210,torgo_006782,rogg,rogg
False,rejected_low_confidence,sewered,sewered,seemed,0.6283921602604492,2.0,0.7692307692307693,0.7142857142857143,0.6785714285714286,4.0,0.0,0.0,0.6283921602604492,1.0,2212,torgo_006784,sewered,sewered
False,no_candidate,charity,charity,,0.0,,,,,,,,,,2214,torgo_006786,charity,charity
False,no_candidate,broadway,broadway,,0.0,,,,,,,,,,2215,torgo_006787,broadway,broadway
False,rejected_low_confidence,beer,beer,bear,0.7148468684261308,1.0,0.75,0.75,0.875,15.0,1.0,0.0,0.024292712745474954,6.0,2219,torgo_006791,beer,beer
False,rejected_low_confidence,tribe,tribe,tribes,0.7369513425019938,1.0,0.9090909090909091,0.8333333333333334,0.8928571428571428,2.0,0.0,0.0,0.7369513425019938,1.0,2225,torgo_006797,tribe,tribe
False,rejected_low_confidence,dove,dove,done,0.6512210038421219,1.0,0.75,0.75,0.625,17.0,0.0,0.0,0.008086717106532748,2.0,2226,torgo_006798,dove,dove
False,no_candidate,babies,babies,,0.0,,,,,,,,,,2229,torgo_006801,their babies don't want to eat the food,their babies don't want to eat the food
False,rejected_low_confidence,godward,godward,forward,0.6529232166617037,2.0,0.7142857142857143,0.7142857142857143,0.7,18.0,0.5,0.0,0.010530688167872726,2.0,2232,torgo_006804,jagged one right godward,jagged one right godward
False,no_candidate,yadow,yadow,,0.0,,,,,,,,,,2234,torgo_006806,my name is joe yadow kingham aprons,my name is joe yadow kingham aprons
False,rejected_low_confidence,kingham,kingham,gingham,0.7708796332985735,1.0,0.8571428571428571,0.8571428571428572,0.8500000000000001,14.0,0.5,0.0,0.7708796332985735,1.0,2234,torgo_006806,my name is joe yadow kingham aprons,my name is joe yadow kingham aprons
False,rejected_low_confidence,feelor,feelor,feel,0.6790543371754555,2.0,0.8,0.6666666666666667,0.8,17.0,1.0,0.0,0.6790543371754555,1.0,2235,torgo_006807,feelor,feelor
False,rejected_low_confidence,rape,rape,grape,0.7511504767011279,1.0,0.8888888888888888,0.8,0.8500000000000001,2.0,1.0,0.0,0.03273390591453018,8.0,2236,torgo_006808,rape,rape
False,rejected_low_confidence,groups,groups,group,0.7957281181470583,1.0,0.9090909090909091,0.8333333333333334,0.8928571428571428,14.0,1.0,0.0,0.15824647261476144,2.0,2239,torgo_006811,groups,groups
False,rejected_low_confidence,brawner,brawner,brawn,0.7128230589023213,2.0,0.8333333333333334,0.7142857142857143,0.8333333333333333,15.0,1.0,0.0,0.7128230589023213,1.0,2243,torgo_006815,brawner,brawner
False,rejected_low_confidence,sharkle,sharkle,sparkle,0.772102857653509,1.0,0.8571428571428571,0.8571428571428572,0.8500000000000001,2.0,1.0,0.0,0.05998899666852975,2.0,2244,torgo_006816,sharkle,sharkle
False,rejected_low_confidence,shard,shard,hard,0.7575692574771775,1.0,0.8888888888888888,0.8,0.8928571428571428,19.0,0.5,0.0,0.010895872682674557,2.0,2245,torgo_006817,shard,shard
False,rejected_low_confidence,nodd,nodd,nod,0.746348572449875,1.0,0.8571428571428571,0.75,1.0,8.0,1.0,0.0,0.06973042626126191,2.0,2247,torgo_006819,nodd,nodd
False,no_candidate,hours,hours,,0.0,,,,,,,,,,2249,torgo_006821,the hours is grey and white,the hours is grey and white
False,rejected_low_confidence,date,date,ate,0.718455838252465,1.0,0.8571428571428571,0.75,0.75,38.0,0.5,0.0,0.04723483441034304,4.0,2251,torgo_006823,date was easy for us,date was easy for us
False,no_candidate,strength,strength,,0.0,,,,,,,,,,2257,torgo_006829,if you destroy confidence in strength you do something to the economy he had,if you destroy confidence in strength you do something to the economy he had
False,rejected_low_confidence,foods,foods,food,0.7610356184056453,1.0,0.8888888888888888,0.8,0.8500000000000001,6.0,1.0,0.0,0.7610356184056453,1.0,2258,torgo_006830,foods,foods
False,no_candidate,magic,magic,,0.0,,,,,,,,,,2259,torgo_006831,magic is as offensive as medicine,magic is as offensive as medicine
False,rejected_low_confidence,shades,shades,shoes,0.6126399470138166,2.0,0.7272727272727273,0.6666666666666667,0.7678571428571428,10.0,0.0,0.0,0.00318301243576391,6.0,2263,torgo_006835,bright red shades shimmer on the ocean,bright red shades shimmer on the ocean
False,rejected_low_confidence,shimmer,shimmer,shimmers,0.8030910758370513,1.0,0.9333333333333333,0.875,0.9166666666666666,12.0,0.5,0.0,0.8030910758370513,1.0,2263,torgo_006835,bright red shades shimmer on the ocean,bright red shades shimmer on the ocean
False,no_candidate,martt,martt,,0.0,,,,,,,,,,2264,torgo_006836,martt,martt
False,no_candidate,aliened,aliened,,0.0,,,,,,,,,,2267,torgo_006839,aliened big bags of old play can't trade,aliened big bags of old play can't trade
False,rejected_low_confidence,bags,bags,bag,0.6844910613593502,1.0,0.8571428571428571,0.75,0.8500000000000001,4.0,0.0,0.0,0.6844910613593502,1.0,2267,torgo_006839,aliened big bags of old play can't trade,aliened big bags of old play can't trade
False,rejected_low_confidence,series,series,serves,0.7197291565974455,1.0,0.8333333333333334,0.8333333333333334,0.8428571428571427,4.0,0.0,0.0,0.089033225350863,2.0,2269,torgo_006841,series,series
False,rejected_low_confidence,turned,turned,tried,0.615453504343347,2.0,0.7272727272727273,0.6666666666666667,0.7678571428571428,13.0,0.0,0.0,0.004767363749286324,3.0,2271,torgo_006843,my age turned very devoutly to him,my age turned very devoutly to him
False,no_candidate,devoutly,devoutly,,0.0,,,,,,,,,,2271,torgo_006843,my age turned very devoutly to him,my age turned very devoutly to him
False,rejected_low_confidence,word,word,wore,0.6701180967700504,1.0,0.75,0.75,0.7666666666666667,26.0,0.0,0.0,0.007771228343919745,2.0,2273,torgo_006845,will i have a word of serious items,will i have a word of serious items
False,rejected_low_confidence,serious,serious,seriously,0.6989156645339535,2.0,0.875,0.7777777777777778,0.8125,4.0,0.0,0.0,0.6989156645339535,1.0,2273,torgo_006845,will i have a word of serious items,will i have a word of serious items
False,rejected_low_confidence,dream,dream,dread,0.7025194284401066,1.0,0.8,0.8,0.75,20.0,0.0,0.0,0.012817143367794603,2.0,2275,torgo_006847,the dream has brought the opportunity,the dream has brought the opportunity
False,no_candidate,opportunity,opportunity,,0.0,,,,,,,,,,2275,torgo_006847,the dream has brought the opportunity,the dream has brought the opportunity
False,rejected_low_confidence,corp,corp,corn,0.7060621619558469,1.0,0.75,0.75,0.75,21.0,1.0,0.0,0.005273159777002268,2.0,2279,torgo_006851,corp,corp
False,rejected_low_confidence,tree,tree,three,0.7861006865592578,1.0,0.8888888888888888,0.8,0.8500000000000001,59.0,1.0,0.0,0.7861006865592578,1.0,2280,torgo_006852,tree,tree
False,rejected_low_confidence,oight,oight,eight,0.7570535512901292,1.0,0.8,0.8,0.875,24.0,1.0,0.0,0.0013596177995689462,5.0,2281,torgo_006853,oight,oight
False,no_candidate,dude,dude,,0.0,,,,,,,,,,2289,torgo_006861,dude,dude
False,rejected_low_confidence,rood,rood,good,0.7042522204943789,1.0,0.75,0.75,0.625,54.0,1.0,0.0,0.016827811323994246,4.0,2294,torgo_006866,rood,rood
False,rejected_low_confidence,jaggedo,jaggedo,jagged,0.8188308939520121,1.0,0.9230769230769231,0.8571428571428572,0.95,17.0,1.0,0.0,0.8188308939520121,1.0,2295,torgo_006867,jaggedo,jaggedo
False,rejected_low_confidence,shard,shard,hard,0.7575692574771775,1.0,0.8888888888888888,0.8,0.8928571428571428,19.0,0.5,0.0,0.010895872682674557,2.0,2296,torgo_006868,shard,shard
False,rejected_low_confidence,warp,warp,warm,0.7167522204943788,1.0,0.75,0.75,0.75,54.0,1.0,0.0,0.016827811323994246,3.0,2297,torgo_006869,warp,warp
False,no_candidate,seric,seric,,0.0,,,,,,,,,,2300,torgo_006872,seric,seric
False,rejected_low_confidence,darned,darned,darn,0.6742611591350287,2.0,0.8,0.6666666666666667,0.8095238095238094,10.0,1.0,0.0,0.03355063230447486,3.0,2303,torgo_006875,darned,darned
False,no_candidate,yesterday's,yesterday's,,0.0,,,,,,,,,,2305,torgo_006877,this is not a program of yesterday's kindred's talk over the past few years,this is not a program of yesterday's kindred's talk over the past few years
False,no_candidate,kindred's,kindred's,,0.0,,,,,,,,,,2305,torgo_006877,this is not a program of yesterday's kindred's talk over the past few years,this is not a program of yesterday's kindred's talk over the past few years
False,rejected_low_confidence,talk,talk,walk,0.6749183886866172,1.0,0.75,0.75,0.75,46.0,0.0,0.0,0.004129386507772614,2.0,2305,torgo_006877,this is not a program of yesterday's kindred's talk over the past few years,this is not a program of yesterday's kindred's talk over the past few years
False,rejected_low_confidence,record,record,report,0.5746101089783979,2.0,0.6666666666666666,0.6666666666666667,0.625,4.0,0.0,0.0,0.5746101089783979,1.0,2306,torgo_006878,the night of the record was short and light and busy,the night of the record was short and light and busy
False,rejected_low_confidence,busy,busy,bus,0.6785314290820803,1.0,0.8571428571428571,0.75,0.8500000000000001,2.0,0.0,0.0,0.01571428571428579,2.0,2306,torgo_006878,the night of the record was short and light and busy,the night of the record was short and light and busy
False,no_candidate,urgh,urgh,,0.0,,,,,,,,,,2308,torgo_006880,urgh,urgh
False,rejected_low_confidence,door,door,poor,0.6402022850723119,1.0,0.75,0.75,0.625,6.0,0.0,0.0,0.6402022850723119,1.0,2312,torgo_006884,the other door closed due to empty,the other door closed due to empty
False,rejected_low_confidence,closed,closed,loved,0.5984382158082427,2.0,0.7272727272727273,0.6666666666666667,0.6785714285714286,6.0,0.0,0.0,0.009885141704517375,3.0,2312,torgo_006884,the other door closed due to empty,the other door closed due to empty
False,rejected_low_confidence,hour,hour,our,0.7030861208373272,1.0,0.8571428571428571,0.75,0.75,57.0,0.0,0.0,0.0361882116170259,3.0,2313,torgo_006885,at a morning hour the first man was,at a morning hour the first man was
False,rejected_low_confidence,card,card,car,0.7394352895564077,1.0,0.8571428571428571,0.75,0.8500000000000001,17.0,1.0,0.0,0.03951088038602313,6.0,2317,torgo_006889,card,card
False,rejected_low_confidence,arid,arid,rid,0.6980152391165416,1.0,0.8571428571428571,0.75,0.9166666666666666,8.0,0.0,0.0,0.019598668329943947,2.0,2319,torgo_006891,the arid earth pecks the farm,the arid earth pecks the farm
False,no_candidate,earth,earth,,0.0,,,,,,,,,,2319,torgo_006891,the arid earth pecks the farm,the arid earth pecks the farm
False,rejected_low_confidence,pecks,pecks,peck,0.7282533343546368,1.0,0.8888888888888888,0.8,0.8928571428571428,8.0,0.0,0.0,0.7282533343546368,1.0,2319,torgo_006891,the arid earth pecks the farm,the arid earth pecks the farm
False,no_candidate,adoptive,adoptive,,0.0,,,,,,,,,,2320,torgo_006892,the adoptive swear around our boat,the adoptive swear around our boat
False,rejected_low_confidence,swear,swear,wear,0.729122335512178,1.0,0.8888888888888888,0.8,0.8500000000000001,13.0,0.0,0.0,0.03133333333333321,2.0,2320,torgo_006892,the adoptive swear around our boat,the adoptive swear around our boat
False,no_candidate,examine,examine,,0.0,,,,,,,,,,2323,torgo_006895,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant
False,no_candidate,reportant's,reportant's,,0.0,,,,,,,,,,2323,torgo_006895,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant
False,no_candidate,reportant's,reportant's,,0.0,,,,,,,,,,2323,torgo_006895,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant
False,no_candidate,reportant's,reportant's,,0.0,,,,,,,,,,2323,torgo_006895,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant
